"ID","visualization_type","color","reaction_time"
"244","line chart","green",2100.3
"244","pie chart","blue",933.9
"244","line chart","blue",327.6
"244","bar chart","red",1494.3
"244","line chart","green",1699.9
"164","line chart","red",4333.3
"164","pie chart","red",2666.9
"164","bar chart","blue",1233.8
"164","bar chart","green",1533
"164","bar chart","red",11067.3
"164","line chart","blue",1599.9
"164","line chart","green",1649.8
"164","bar chart","green",1600.7
"164","line chart","blue",1917
"164","pie chart","yellow",1837.4
"164","bar chart","green",1083.3
"164","line chart","yellow",2257.7
"164","bar chart","red",1148.4
"164","bar chart","blue",682.4
"164","line chart","red",6649.6
"164","pie chart","red",6765.8
"164","pie chart","blue",850.5
"164","line chart","red",2482.7
"164","pie chart","yellow",933.7
"164","pie chart","green",3049.4
"164","bar chart","yellow",2783.3
"164","bar chart","blue",999.3
"164","line chart","blue",5266.7
"164","pie chart","red",3641.4
"164","pie chart","blue",983.1
"164","pie chart","green",1665.9
"164","line chart","blue",4433
"164","bar chart","blue",1701.2
"164","line chart","green",1966.1
"164","pie chart","green",881.8
"164","bar chart","green",1083.3
"164","pie chart","yellow",1549.5
"164","pie chart","yellow",2092
"164","pie chart","green",1349.1
"164","pie chart","blue",915.5
"164","bar chart","yellow",934.3
"164","line chart","yellow",1150.7
"164","line chart","red",3666.1
"164","line chart","green",1032.6
"164","line chart","yellow",2666.4
"164","pie chart","red",1797.8
"164","bar chart","red",933.4
"164","line chart","green",982.9
"164","bar chart","yellow",1216.1
"164","bar chart","red",1435
"164","bar chart","yellow",1716.2
"164","pie chart","blue",1182.7
"164","line chart","yellow",3534.3
"179","pie chart","blue",2364
"179","line chart","green",2149.2
"179","pie chart","yellow",9952.2
"179","bar chart","red",1517.5
"179","bar chart","yellow",2568.3
"179","pie chart","blue",9416.7
"179","line chart","yellow",2116.1
"179","pie chart","red",899.9
"179","line chart","yellow",949.6
"179","bar chart","blue",694.2
"179","pie chart","blue",1185.7
"179","bar chart","green",1450
"179","line chart","red",1899.7
"179","pie chart","blue",2900.6
"179","pie chart","yellow",1037.6
"179","bar chart","yellow",1332.9
"179","pie chart","red",1184.7
"179","line chart","yellow",1966.6
"179","line chart","yellow",1133.3
"179","bar chart","green",1527.6
"179","pie chart","red",1261.8
"179","pie chart","red",2066.3
"179","pie chart","green",799.7
"179","line chart","red",1016.6
"179","line chart","red",1499.5
"179","bar chart","green",883.9
"179","bar chart","blue",2216.4
"179","line chart","red",950.4
"179","line chart","blue",716.6
"179","line chart","green",1416.4
"179","line chart","green",1682.9
"179","bar chart","red",1699.7
"179","bar chart","yellow",1731.9
"179","bar chart","blue",616.6
"179","line chart","blue",1299.6
"179","bar chart","green",1483
"179","bar chart","blue",882.6
"179","line chart","blue",883.5
"179","pie chart","green",1233.9
"179","line chart","green",2116.1
"179","line chart","blue",1599.5
"179","bar chart","red",3266.1
"179","pie chart","green",1183.3
"179","pie chart","yellow",1616.3
"179","bar chart","yellow",1150
"179","pie chart","yellow",800
"179","bar chart","red",683.4
"179","pie chart","green",966.3
"145","pie chart","yellow",4550.3
"145","line chart","green",2549.8
"145","line chart","red",2250.1
"145","pie chart","red",1400
"145","pie chart","blue",2316.9
"145","bar chart","yellow",2183.2
"145","bar chart","red",1266.6
"145","line chart","yellow",3266.6
"145","line chart","green",2450.1
"145","line chart","blue",3407.3
"145","bar chart","blue",1333.9
"145","line chart","red",2050.6
"145","pie chart","green",1238.1
"145","line chart","blue",1199.5
"145","line chart","red",933.2
"145","bar chart","red",1316.3
"145","pie chart","red",1533.6
"145","bar chart","green",2866.7
"145","bar chart","blue",1866.7
"145","bar chart","red",1783.1
"145","bar chart","blue",2666.1
"145","pie chart","yellow",1466.7
"145","bar chart","blue",216.5
"145","line chart","blue",2584.1
"145","line chart","red",1400.3
"145","pie chart","green",1283.2
"145","pie chart","green",550
"145","line chart","green",1333.1
"145","pie chart","red",583.2
"145","pie chart","yellow",2399.9
"145","line chart","yellow",2700.2
"145","bar chart","green",4133.4
"145","line chart","green",11604.7
"145","bar chart","yellow",933.3
"145","pie chart","green",861.6
"145","bar chart","green",2600.2
"145","bar chart","red",495.8
"145","line chart","yellow",4116.4
"145","line chart","blue",1982.9
"145","pie chart","blue",995.2
"145","line chart","yellow",1145.2
"145","pie chart","red",833.3
"145","bar chart","green",2038
"145","pie chart","yellow",4767.2
"145","bar chart","yellow",723.7
"145","pie chart","blue",350.2
"145","pie chart","blue",1306.9
"145","bar chart","yellow",966.5
"135","line chart","yellow",4682.8
"135","line chart","blue",2144.2
"135","pie chart","red",925
"135","pie chart","blue",2030.5
"135","line chart","red",1973.6
"135","line chart","green",3484.6
"135","pie chart","yellow",3817
"135","bar chart","yellow",6116.9
"135","pie chart","yellow",4834.6
"135","pie chart","yellow",6100.1
"135","bar chart","blue",7201.7
"135","pie chart","blue",2389.2
"135","bar chart","blue",3649.8
"135","line chart","red",3510.6
"135","line chart","blue",1649.7
"135","bar chart","red",2567.6
"135","bar chart","green",7798.8
"135","bar chart","red",4156.3
"135","line chart","blue",4710.5
"135","pie chart","blue",11649.8
"135","pie chart","green",2137
"135","pie chart","red",1077.5
"135","pie chart","red",749.8
"135","line chart","yellow",4250.2
"135","bar chart","red",750
"135","line chart","yellow",2634.4
"135","pie chart","green",2767.1
"135","bar chart","yellow",1178.8
"135","bar chart","blue",1901.3
"135","line chart","green",1625.8
"135","pie chart","green",6984.6
"135","line chart","blue",1513.6
"135","bar chart","green",2651.1
"135","pie chart","green",901.5
"135","line chart","green",2776.8
"135","line chart","green",626.2
"135","bar chart","green",584.2
"135","pie chart","red",1186.6
"135","line chart","red",2445.1
"135","bar chart","yellow",4611.1
"135","pie chart","yellow",1544.1
"135","pie chart","blue",1516.8
"135","bar chart","red",1033.5
"135","bar chart","green",1328.2
"135","line chart","yellow",900
"135","bar chart","blue",2175.7
"135","line chart","red",9598.5
"135","bar chart","yellow",799.6
"203","bar chart","red",2309.1
"203","bar chart","blue",3104.8
"203","pie chart","blue",891.8
"203","bar chart","green",1850.1
"203","pie chart","blue",854.1
"203","pie chart","red",442.8
"203","bar chart","red",1524.4
"203","bar chart","green",2695.7
"203","bar chart","red",1287.6
"203","line chart","red",2621
"203","bar chart","blue",1554.3
"203","pie chart","red",1899.3
"203","line chart","blue",1993.5
"203","bar chart","green",2909.7
"203","pie chart","red",1033.4
"203","pie chart","red",1130.4
"203","pie chart","yellow",1594.6
"203","line chart","red",967
"203","pie chart","green",2167.2
"203","line chart","yellow",3494.4
"203","line chart","red",1287.9
"203","pie chart","green",454.2
"203","line chart","red",623.8
"203","bar chart","blue",512.6
"203","line chart","yellow",1937.8
"203","pie chart","green",483.6
"203","line chart","blue",816.7
"203","line chart","blue",703.6
"203","pie chart","yellow",1000.4
"203","pie chart","blue",533.6
"203","line chart","green",1950.6
"203","line chart","green",996.1
"203","pie chart","blue",958.2
"203","line chart","green",676
"203","line chart","yellow",1342
"203","bar chart","yellow",519.6
"203","pie chart","green",308.5
"203","pie chart","yellow",1363.5
"203","bar chart","yellow",308.3
"203","line chart","yellow",1179.4
"203","bar chart","yellow",866.1
"203","bar chart","red",1240.4
"203","line chart","blue",1153.5
"203","pie chart","yellow",1037.3
"203","bar chart","blue",595.7
"203","line chart","green",1512.5
"203","bar chart","yellow",1467.8
"203","bar chart","green",404
"148","bar chart","red",421.6
"148","pie chart","red",4305.5
"148","pie chart","blue",777.8
"148","bar chart","yellow",979.3
"148","bar chart","blue",1159.7
"148","pie chart","green",965.4
"148","line chart","blue",1097.2
"148","bar chart","blue",2271.2
"148","bar chart","yellow",1006.7
"148","bar chart","red",576.2
"148","pie chart","yellow",1270.7
"148","bar chart","blue",3367.8
"148","line chart","yellow",486.8
"148","bar chart","green",971.6
"148","bar chart","green",1839.8
"148","bar chart","green",1430.6
"148","pie chart","green",576.2
"148","line chart","yellow",1750.2
"148","line chart","green",2555.7
"148","pie chart","yellow",875.1
"148","bar chart","red",2159.3
"148","line chart","green",3055.6
"148","bar chart","red",3694.4
"148","pie chart","red",832.6
"148","line chart","blue",2978.5
"148","line chart","red",451.3
"148","bar chart","yellow",1347
"148","pie chart","green",2422.9
"148","line chart","yellow",527.4
"148","bar chart","yellow",4027.1
"148","line chart","red",583
"148","pie chart","yellow",2118.2
"148","pie chart","blue",1666.6
"148","pie chart","red",4479.3
"148","line chart","blue",5965.2
"148","line chart","green",500
"148","line chart","red",1104.1
"148","line chart","blue",1236.2
"148","line chart","yellow",1096.5
"148","pie chart","blue",4055.6
"148","pie chart","green",1610.6
"148","bar chart","green",5882
"148","pie chart","yellow",2431.4
"148","line chart","red",2423.6
"148","bar chart","blue",2215.2
"148","pie chart","red",1833.4
"148","pie chart","blue",1028.5
"148","line chart","green",2333.3
"136","bar chart","yellow",4898.2
"136","bar chart","green",1632.9
"136","line chart","blue",1300.1
"136","line chart","blue",1865.9
"136","line chart","yellow",1233.1
"136","bar chart","yellow",2866.2
"136","pie chart","red",733.1
"136","line chart","yellow",1266.4
"136","bar chart","red",1233.1
"136","pie chart","green",932.7
"136","pie chart","red",4831.9
"136","line chart","green",1266.8
"136","pie chart","yellow",933.6
"136","line chart","yellow",2199.8
"136","bar chart","red",1099.3
"136","bar chart","blue",2299.4
"136","pie chart","blue",1600.5
"136","pie chart","green",899.9
"136","bar chart","blue",1499.2
"136","bar chart","blue",3433.2
"136","pie chart","blue",1099.6
"136","line chart","red",1566.4
"136","bar chart","blue",3098.9
"136","bar chart","green",2100.3
"136","pie chart","green",2566.7
"136","line chart","green",1899.4
"136","pie chart","red",799.5
"136","pie chart","red",4366
"136","line chart","red",1600.2
"136","pie chart","yellow",833.4
"136","bar chart","green",13263
"136","bar chart","yellow",6798.8
"136","bar chart","green",4333.8
"136","line chart","green",400.1
"136","bar chart","red",1266.3
"136","pie chart","green",3899.8
"136","line chart","blue",1132.9
"136","bar chart","red",1632.5
"136","line chart","blue",600.1
"136","pie chart","blue",1366.1
"136","pie chart","yellow",1132.9
"136","line chart","yellow",2066.3
"136","line chart","red",1100
"136","bar chart","yellow",5131.8
"136","line chart","red",999.7
"136","line chart","green",1766.6
"136","pie chart","yellow",566.4
"136","pie chart","blue",1232.8
"75","bar chart","yellow",4546.9
"75","bar chart","green",2265.4
"75","line chart","blue",1732.7
"75","pie chart","green",2681.5
"75","line chart","red",5096.8
"75","pie chart","red",3098.3
"75","bar chart","green",3980.7
"75","pie chart","green",2115.1
"75","bar chart","blue",1165.8
"75","bar chart","red",1549.2
"75","pie chart","red",1169.8
"75","pie chart","green",1865.5
"75","pie chart","blue",632.9
"75","bar chart","yellow",396.9
"75","line chart","yellow",3980.9
"75","line chart","blue",4034.2
"75","pie chart","yellow",882.8
"75","line chart","green",2582.2
"75","line chart","green",3231.2
"75","bar chart","yellow",716.9
"75","line chart","yellow",4097.7
"75","bar chart","blue",615.3
"75","line chart","green",2481.8
"75","bar chart","red",1069.1
"75","pie chart","red",549.6
"75","bar chart","green",4630
"75","pie chart","yellow",1036.4
"75","line chart","blue",1448.6
"75","bar chart","red",802.9
"75","bar chart","blue",4363.9
"75","bar chart","blue",829.9
"75","line chart","red",1013.3
"75","pie chart","blue",2202.4
"75","pie chart","yellow",1432.5
"75","bar chart","red",3764.3
"75","line chart","red",1881.8
"75","pie chart","yellow",1485.6
"75","line chart","red",2798.2
"75","line chart","blue",2116.4
"75","bar chart","green",1166.1
"75","line chart","yellow",3264.7
"75","pie chart","green",3481.5
"75","pie chart","blue",546.6
"75","pie chart","blue",446.3
"75","line chart","green",1852.5
"75","line chart","yellow",933
"75","pie chart","red",719.8
"75","bar chart","yellow",3484.9
"32","pie chart","red",4569.4
"32","pie chart","green",4007
"32","pie chart","red",6180.6
"32","pie chart","yellow",2326.4
"32","pie chart","red",15520.5
"32","bar chart","blue",7861
"32","line chart","yellow",4861.1
"32","line chart","blue",3507
"32","pie chart","yellow",6902.8
"32","bar chart","blue",4666.6
"32","line chart","red",1062.5
"32","line chart","red",2764.1
"32","line chart","blue",756.2
"32","pie chart","blue",1305.9
"32","bar chart","red",1076.4
"32","line chart","blue",958.3
"32","line chart","red",687.6
"32","bar chart","green",548.7
"32","bar chart","green",3146.6
"32","pie chart","blue",1214.8
"32","line chart","green",4208.3
"32","bar chart","yellow",10110.4
"32","bar chart","red",507
"32","pie chart","green",1826.3
"32","bar chart","yellow",388.4
